MatchId,Patch,QueueType,RankFk,GameDuration
NA1_5430025915,15.24.731.5210,CLASSIC,5,136
EUW1_7567638451,15.20.717.2831,CHERRY,6,1527
NA1_5432128281,15.24.731.5210,CLASSIC,3,1899
KR_8023669412,16.1.737.4870,CLASSIC,0,1286
KR_8002732066,15.24.734.7485,CLASSIC,2,1112
KR_8021593220,16.1.737.4870,ARAM,0,504
EUW1_7573055901,15.20.719.545,ARAM,4,1656
NA1_5411573127,15.22.724.5161,CHERRY,4,1424
KR_8009119564,15.24.734.7485,CLASSIC,0,1564
EUW1_7567981240,15.20.717.2831,CHERRY,8,1611
NA1_5433726622,15.24.732.64,ARAM,0,1607
NA1_5422956766,15.23.728.3286,CLASSIC,7,1940
EUW1_7580022453,15.21.721.4012,ARAM,0,228
NA1_5439799989,15.24.733.5841,CLASSIC,7,2023
NA1_5446082135,15.24.734.7485,CLASSIC,6,2201
KR_8036564609,16.1.737.4870,CLASSIC,4,1589
KR_8038233983,16.1.737.4870,CLASSIC,0,1734
EUW1_7572279763,15.20.719.545,CLASSIC,9,1408
NA1_5430394364,15.24.731.5210,CLASSIC,6,2132
EUW1_7570146805,15.20.719.545,CHERRY,8,1533
EUW1_7601891882,15.22.724.5161,CLASSIC,5,1967
KR_8023077430,16.1.737.4870,CLASSIC,3,1532
EUW1_7571067824,15.20.719.545,CLASSIC,7,1363
NA1_5450851810,15.24.734.7485,ARAM,0,1448
KR_8011352018,15.24.734.7485,CLASSIC,0,1563
KR_8006790512,15.24.734.7485,ARAM,0,951
KR_8024110045,16.1.737.4870,CLASSIC,0,2034
KR_8028235633,16.1.737.4870,CLASSIC,4,2793
NA1_5436995069,15.24.732.64,CLASSIC,4,2089
NA1_5422975905,15.23.728.3286,CLASSIC,9,1740
KR_8005391600,15.24.734.7485,ARAM,0,1259
EUW1_7613435180,15.23.728.3286,ARAM,6,1092
EUW1_7601062986,15.22.724.5161,CLASSIC,0,1214
KR_8009254673,15.24.734.7485,ARAM,0,1091
EUW1_7569929007,15.20.719.545,CHERRY,0,1362
KR_8021133779,16.1.737.4870,ARAM,0,1363
KR_7999436665,15.24.734.7485,ARAM,0,1284
KR_8030034850,16.1.737.4870,CLASSIC,3,1681
KR_8036896423,16.1.737.4870,CLASSIC,0,1706
NA1_5420628161,15.23.728.3286,CHERRY,0,1597
EUW1_7566962160,15.20.717.2831,CLASSIC,9,1930
EUW1_7605207493,15.22.724.5161,CLASSIC,3,2445
NA1_5434173550,15.24.732.64,CLASSIC,7,1419
EUW1_7573077593,15.20.719.545,CLASSIC,8,2038
KR_8024879950,16.1.737.4870,ARAM,0,1243
EUW1_7610767420,15.23.726.9074,CLASSIC,5,1807
EUW1_7581121546,15.21.721.8442,CLASSIC,4,1384
KR_8039120038,16.1.737.4870,CLASSIC,0,1888
KR_8035105562,16.1.737.4870,ARAM,0,1177
KR_8036059588,16.1.737.4870,CLASSIC,0,1501
EUW1_7562487542,15.20.717.2831,CLASSIC,6,2660
NA1_5435801941,15.24.732.64,CLASSIC,2,1481
NA1_5419345344,15.23.728.3286,CLASSIC,4,2345
KR_8029239258,16.1.737.4870,CLASSIC,5,942
EUW1_7595835009,15.22.724.5161,ARAM,1,1410
NA1_5430338479,15.24.731.5210,SWIFTPLAY,8,1286
NA1_5422548540,15.23.728.3286,CLASSIC,7,101
KR_8003450886,15.24.734.7485,ARAM,0,806
KR_8038944656,16.1.737.4870,CLASSIC,0,1523
NA1_5429814383,15.24.731.5210,CLASSIC,3,2214
KR_8030768803,16.1.737.4870,ARAM,0,1136
KR_8033135482,16.1.737.4870,ARAM,0,1108
EUW1_7570619540,15.20.719.545,ARAM,0,1428
NA1_5422355661,15.23.728.3286,CLASSIC,5,1522
KR_8029623426,16.1.737.4870,CLASSIC,0,2724
NA1_5174391132,14.23.636.9832,CLASSIC,0,2153
KR_8031879480,16.1.737.4870,ARAM,0,1339
KR_8038336357,16.1.737.4870,CLASSIC,0,1593
KR_8033442125,16.1.737.4870,ARAM,0,1006
EUW1_7567242724,15.20.717.2831,CLASSIC,6,1623
KR_8023664331,16.1.737.4870,ARAM,0,1068
NA1_5453598218,15.24.734.7485,CLASSIC,5,1834
NA1_5396289605,15.20.719.545,ARAM,0,1172
KR_7906010135,15.22.724.5161,CLASSIC,0,2531
NA1_5437344061,15.24.732.64,ARAM,3,1147
KR_8035912927,16.1.737.4870,ARAM,0,1045
NA1_5403084627,15.21.721.8442,CHERRY,4,1707
KR_8035059026,16.1.737.4870,CLASSIC,0,1334
KR_7984592160,15.24.734.7485,ARAM,0,1037
NA1_5400283814,15.21.721.8442,ARAM,0,1204
NA1_5425387396,15.23.728.3286,CLASSIC,5,1561
NA1_5429396617,15.24.730.7955,CLASSIC,7,1764
NA1_5435273477,15.24.732.64,CLASSIC,8,1701
NA1_5433027012,15.24.731.5210,CLASSIC,8,788
NA1_5439612289,15.24.733.5841,CLASSIC,7,1909
NA1_5421267903,15.23.728.3286,CLASSIC,5,1485
EUW1_7392083036,15.9.678.1456,CLASSIC,6,1690
EUW1_7605127838,15.22.724.5161,CLASSIC,7,1641
KR_7996842282,15.24.734.7485,CLASSIC,0,1190
KR_8028712768,16.1.737.4870,CLASSIC,0,2453
NA1_5426564048,15.23.728.3286,CLASSIC,4,1622
EUW1_7605412781,15.22.724.5161,CLASSIC,6,1622
EUW1_7603507084,15.22.724.5161,CLASSIC,9,1583
KR_7999107938,15.24.734.7485,URF,0,1166
NA1_5419803162,15.23.728.3286,CLASSIC,8,1995
KR_8037304045,16.1.737.4870,SWIFTPLAY,0,1069
KR_8036049565,16.1.737.4870,ARAM,0,1551
KR_8028824414,16.1.737.4870,ARAM,0,1321
EUW1_7569611593,15.20.719.545,ARAM,4,1077
EUW1_7569237216,15.20.719.545,CLASSIC,4,2256
NA1_5415096798,15.22.724.5161,CLASSIC,4,1606
NA1_5419538873,15.23.728.3286,CLASSIC,6,934
NA1_5421143053,15.23.728.3286,SWIFTPLAY,0,1441
EUW1_7598465275,15.22.724.5161,CLASSIC,0,2339
NA1_5437160984,15.24.732.64,CLASSIC,6,2367
KR_7894384405,15.21.721.8442,ARAM,0,886
EUW1_7605535833,15.22.724.5161,CLASSIC,6,3118
EUW1_7563701350,15.20.717.2831,CLASSIC,5,2127
KR_8009933166,15.24.734.7485,ARAM,0,1034
NA1_5438773609,15.24.733.5841,CLASSIC,7,1768
NA1_5429710921,15.24.731.5210,CLASSIC,5,959
EUW1_7571269130,15.20.719.545,CLASSIC,8,2030
NA1_5453417540,15.24.734.7485,CLASSIC,6,2403
EUW1_7529515571,15.18.710.2811,ARAM,6,1244
EUW1_7612803362,15.23.728.3286,CLASSIC,6,1453
KR_8019930241,16.1.737.4870,ARAM,0,1063
NA1_5439426844,15.24.733.5841,CLASSIC,5,1678
EUW1_7585943962,15.21.721.8442,CLASSIC,3,1940
KR_8040340031,16.1.737.4870,ARAM,0,1252
KR_8021977172,16.1.737.4870,CLASSIC,0,2072
NA1_5422770650,15.23.728.3286,CLASSIC,8,1545
EUW1_7537583491,15.18.710.2811,CHERRY,4,1648
NA1_5430015080,15.24.731.5210,CLASSIC,8,1986
EUW1_7571444776,15.20.719.545,CLASSIC,8,1691
KR_8027768058,16.1.737.4870,CLASSIC,3,1893
KR_8025731524,16.1.737.4870,CLASSIC,6,1181
NA1_5430144326,15.24.731.5210,CLASSIC,8,1644
KR_8036545615,16.1.737.4870,ARAM,0,1212
NA1_5357293709,15.17.707.9808,CLASSIC,7,1508
EUW1_7585333976,15.21.721.8442,CLASSIC,3,1717
KR_8033877720,16.1.737.4870,CLASSIC,0,1561
KR_8029365427,16.1.737.4870,ARAM,0,1472
NA1_5418648178,15.23.726.9074,CLASSIC,5,2280
KR_8013541211,15.24.734.7485,CLASSIC,4,1534
NA1_5454090728,15.24.734.7485,SWIFTPLAY,1,1162
KR_8023076390,16.1.737.4870,CLASSIC,0,2460
NA1_5434020492,15.24.732.64,CLASSIC,1,1857
KR_8012497370,15.24.734.7485,ARAM,0,1012
KR_8033282518,16.1.737.4870,CLASSIC,0,2033
EUW1_7605815745,15.22.724.5161,CLASSIC,5,1671
KR_8022295080,16.1.737.4870,ARAM,0,1241
NA1_5431163922,15.24.731.5210,CLASSIC,4,1740
NA1_5447099773,15.24.734.7485,SWIFTPLAY,6,1320
NA1_5453728500,15.24.734.7485,CLASSIC,7,1820
EUW1_7572310712,15.20.719.545,CLASSIC,8,2101
NA1_5439943907,15.24.733.5841,ARAM,8,1527
NA1_5419500136,15.23.728.3286,ARAM,4,1251
EUW1_7577337721,15.21.720.925,CLASSIC,5,2255
KR_8031872600,16.1.737.4870,ARAM,0,1343
KR_8037775232,16.1.737.4870,CLASSIC,4,1626
KR_8035552409,16.1.737.4870,SWIFTPLAY,5,1665
KR_8016934421,16.1.737.1049,SWIFTPLAY,0,865
KR_8030714750,16.1.737.4870,SWIFTPLAY,0,1576
KR_7929205234,15.23.728.3286,ARAM,0,1350
NA1_5433366587,15.24.732.64,ARAM,0,1217
KR_7934925185,15.23.728.3286,CHERRY,0,1101
KR_8021957689,16.1.737.4870,CLASSIC,4,925
NA1_5425522432,15.23.728.3286,SWIFTPLAY,3,1007
NA1_5416358215,15.22.724.5161,CHERRY,4,1517
EUW1_7600966831,15.22.724.5161,CLASSIC,2,2704
NA1_5422653704,15.23.728.3286,ARAM,3,1047
NA1_5426493032,15.23.728.3286,CLASSIC,0,1612
KR_8010787786,15.24.734.7485,ARAM,0,1827
NA1_5451272738,15.24.734.7485,CLASSIC,4,1133
KR_8001932663,15.24.734.7485,ARAM,0,997
KR_8037229283,16.1.737.4870,CLASSIC,0,1990
KR_8026639474,16.1.737.4870,ARAM,0,975
EUW1_7582796276,15.21.721.8442,SWIFTPLAY,3,1730
KR_7985034630,15.24.734.7485,SWIFTPLAY,0,1903
KR_7969967826,15.24.733.5841,ARAM,0,496
NA1_5424023748,15.23.728.3286,CLASSIC,7,1009
NA1_5431091585,15.24.731.5210,ARAM,0,109
EUW1_7608346109,15.22.724.5161,CLASSIC,5,137
EUW1_7605950872,15.22.724.5161,CHERRY,4,1248
KR_8008530289,15.24.734.7485,CLASSIC,0,1797
KR_7935502985,15.23.728.3286,URF,0,662
NA1_5439068446,15.24.733.5841,SWIFTPLAY,3,1712
KR_8015435924,16.1.734.5787,ARAM,0,1244
KR_8031311424,16.1.737.4870,CLASSIC,2,1882
NA1_5439334211,15.24.733.5841,CLASSIC,8,1622
EUW1_7611589257,15.23.726.9074,CLASSIC,4,1254
NA1_5401778460,15.21.721.8442,CLASSIC,7,1706
EUW1_7605671932,15.22.724.5161,CLASSIC,1,1449
KR_8011236967,15.24.734.7485,ARAM,0,1559
KR_8003859505,15.24.734.7485,ARAM,0,1047
EUW1_7583134408,15.21.721.8442,CLASSIC,4,1788
NA1_5421109472,15.23.728.3286,CLASSIC,6,1733
NA1_5414074970,15.22.724.5161,CLASSIC,8,1497
NA1_5420985952,15.23.728.3286,ARAM,0,1093
NA1_5421232601,15.23.728.3286,CLASSIC,0,105
KR_8013826018,15.24.734.7485,CLASSIC,4,1971
EUW1_7605537963,15.22.724.5161,CLASSIC,6,1208
KR_8007278677,15.24.734.7485,ARAM,0,867
KR_8013310050,15.24.734.7485,CLASSIC,0,2031
NA1_5421839716,15.23.728.3286,CLASSIC,8,1759
KR_8029192468,16.1.737.4870,CLASSIC,0,2048
KR_8032304526,16.1.737.4870,ARAM,0,919
KR_8036095274,16.1.737.4870,CLASSIC,0,1626
EUW1_7555969080,15.19.715.1836,CLASSIC,4,1189
EUW1_7567487622,15.20.717.2831,CHERRY,6,1461
KR_8030551976,16.1.737.4870,ARAM,0,554
KR_8022933471,16.1.737.4870,CLASSIC,3,1881
EUW1_7607807274,15.22.724.5161,CLASSIC,2,2226
NA1_5427002781,15.24.730.505,CLASSIC,6,2258
NA1_5424113379,15.23.728.3286,CLASSIC,7,1654
KR_7882256008,15.21.720.925,CLASSIC,0,1734
KR_7993958412,15.24.734.7485,CLASSIC,0,1538
KR_8033929947,16.1.737.4870,ARAM,0,895
KR_8039102772,16.1.737.4870,CLASSIC,0,1586
EUW1_7580978430,15.21.721.8442,CLASSIC,5,1895
EUW1_7571218227,15.20.719.545,CLASSIC,7,1505
NA1_5397361152,15.20.719.545,ARAM,0,993
EUW1_7608945264,15.23.726.9074,CLASSIC,6,1868
KR_8001017364,15.24.734.7485,CLASSIC,2,1232
KR_8014431927,15.24.734.7485,CLASSIC,0,2213
NA1_5442945564,15.24.734.7485,CLASSIC,7,1111
EUW1_7613350425,15.23.728.3286,CLASSIC,4,2334
KR_7976353376,15.24.734.7485,CLASSIC,4,1293
KR_8014340499,15.24.734.7485,ARAM,3,1094
KR_7984458927,15.24.734.7485,ARAM,0,1101
EUW1_7601664302,15.22.724.5161,CLASSIC,5,1671
NA1_5421478544,15.23.728.3286,CLASSIC,8,1805
KR_8009344491,15.24.734.7485,ARAM,0,1169
NA1_5412997635,15.22.724.5161,CLASSIC,3,2865
EUW1_7608742185,15.22.724.5161,CLASSIC,6,1669
NA1_5428201722,15.24.730.7955,CLASSIC,5,1528
EUW1_7576764885,15.20.719.545,CHERRY,0,1246
EUW1_7606936581,15.22.724.5161,CLASSIC,3,1902
KR_8007069950,15.24.734.7485,CLASSIC,0,1897
EUW1_7611241545,15.23.726.9074,CHERRY,4,1680
EUW1_7580444930,15.21.721.8442,CLASSIC,0,1002
KR_8018141582,16.1.737.1049,CLASSIC,0,1996
KR_8030195352,16.1.737.4870,ARAM,0,1182
NA1_5429569300,15.24.731.5210,CHERRY,5,1837
KR_7979900188,15.24.734.7485,CLASSIC,0,1542
EUW1_7569195645,15.20.719.545,ARAM,8,1121
NA1_5421123367,15.23.728.3286,CLASSIC,7,2098
KR_7884832339,15.21.721.8442,ARAM,0,1130
EUW1_7564725719,15.20.717.2831,CLASSIC,4,2106
EUW1_7569481722,15.20.719.545,CLASSIC,8,936
NA1_5396074758,15.20.719.545,ARAM,3,1261
KR_8031889175,16.1.737.4870,CLASSIC,2,1514
EUW1_7177879887,14.22.633.1362,CLASSIC,0,2574
KR_8021340114,16.1.737.4870,CLASSIC,0,924
EUW1_7613821556,15.23.728.3286,CLASSIC,5,1743
KR_8029193509,16.1.737.4870,CLASSIC,3,1230
KR_8036399576,16.1.737.4870,ARAM,0,1632
KR_8024986692,16.1.737.4870,CLASSIC,0,1756
KR_8034001039,16.1.737.4870,ARAM,0,1103
KR_8028614843,16.1.737.4870,ARAM,0,1555
NA1_5454230096,15.24.734.7485,CLASSIC,5,1835
NA1_5443660796,15.24.734.7485,CLASSIC,7,1838
EUW1_7571903201,15.20.719.545,CLASSIC,8,912
NA1_5429419165,15.24.731.5210,CLASSIC,7,1406
NA1_5420090812,15.23.728.3286,CLASSIC,8,1419
NA1_5451688193,15.24.734.7485,CHERRY,5,1366
KR_8007452480,15.24.734.7485,CLASSIC,4,1609
EUW1_7115897507,14.18.616.8335,CLASSIC,0,2039
NA1_5432146636,15.24.731.5210,CHERRY,0,1610
KR_8036421971,16.1.737.4870,CLASSIC,6,2327
EUW1_7600454648,15.22.724.5161,CLASSIC,6,1766
KR_8004797223,15.24.734.7485,ARAM,0,1050
KR_8004762755,15.24.734.7485,ARAM,0,1006
EUW1_7602790322,15.22.724.5161,CLASSIC,5,1982
NA1_5438087459,15.24.732.64,CLASSIC,7,2148
EUW1_7598282060,15.22.724.5161,CLASSIC,4,1143
KR_8017191398,16.1.737.1049,CLASSIC,0,724
KR_8037396522,16.1.737.4870,CLASSIC,0,1999
EUW1_7568352524,15.20.717.2831,CLASSIC,5,2162
KR_8026770445,16.1.737.4870,CLASSIC,2,2192
KR_8003155609,15.24.734.7485,ARAM,0,999
KR_8028346740,16.1.737.4870,CLASSIC,0,2168
KR_8002293411,15.24.734.7485,CLASSIC,0,2164
EUW1_7596061928,15.22.724.5161,CLASSIC,8,1659
EUW1_7606751495,15.22.724.5161,CLASSIC,6,1473
KR_8012804400,15.24.734.7485,CLASSIC,5,1314
EUW1_7564419155,15.20.717.2831,CLASSIC,2,111
NA1_5419716274,15.23.728.3286,CLASSIC,5,1507
KR_8006557937,15.24.734.7485,CLASSIC,0,1476
NA1_5420911750,15.23.728.3286,CLASSIC,8,1361
KR_8008659842,15.24.734.7485,CLASSIC,0,1632
KR_8011203876,15.24.734.7485,ARAM,3,1295
KR_8026428387,16.1.737.4870,CLASSIC,2,2413
NA1_5437378043,15.24.732.64,CHERRY,7,1463
EUW1_7598926052,15.22.724.5161,CLASSIC,8,1763
KR_8026057013,16.1.737.4870,CLASSIC,0,1270
KR_7956150733,15.24.731.5210,ARAM,0,1014
EUW1_7596999242,15.22.724.5161,CLASSIC,4,1993
KR_8039151149,16.1.737.4870,CLASSIC,0,1584
KR_8004583377,15.24.734.7485,CLASSIC,0,2033
KR_8017664220,16.1.737.1049,ARAM,0,107
KR_8009748544,15.24.734.7485,CLASSIC,2,1975
KR_8039051050,16.1.737.4870,ARAM,0,1129
NA1_5439260683,15.24.733.5841,CLASSIC,8,1230
EUW1_7610328926,15.23.726.9074,CLASSIC,3,1500
EUW1_7548655262,15.19.715.1836,CLASSIC,1,1956
KR_7928401314,15.23.728.3286,CLASSIC,0,1680
EUW1_7570252928,15.20.719.545,CLASSIC,8,1700
KR_8010840570,15.24.734.7485,ARAM,0,1174
KR_8004959842,15.24.734.7485,CLASSIC,0,922
NA1_5429597569,15.24.731.5210,CLASSIC,5,1611
NA1_5423106748,15.23.728.3286,CLASSIC,6,1630
KR_7976586739,15.24.734.7485,CLASSIC,0,1744
NA1_5452181699,15.24.734.7485,CLASSIC,8,1266
NA1_5424566650,15.23.728.3286,CLASSIC,3,1652
EUW1_7569188916,15.20.719.545,CHERRY,6,1814
EUW1_7600320132,15.22.724.5161,CLASSIC,8,1496
EUW1_7574205703,15.20.719.545,CLASSIC,5,1664
NA1_5452716104,15.24.734.7485,CLASSIC,8,1541
KR_7989580173,15.24.734.7485,ARAM,0,1239
KR_8001173174,15.24.734.7485,CLASSIC,0,1232
NA1_5446405974,15.24.734.7485,CLASSIC,5,2278
EUW1_7604886982,15.22.724.5161,CLASSIC,7,172
KR_8032811576,16.1.737.4870,CLASSIC,0,2194
KR_8022682563,16.1.737.4870,CLASSIC,0,1997
KR_8034753541,16.1.737.4870,CLASSIC,0,2186
KR_8017133894,16.1.737.1049,CLASSIC,0,992
KR_8034028851,16.1.737.4870,ARAM,0,1528
NA1_5398139072,15.20.719.545,CLASSIC,0,1961
NA1_5419455773,15.23.728.3286,ARAM,4,940
EUW1_7565229609,15.20.717.2831,CHERRY,3,1500
KR_8004536083,15.24.734.7485,ARAM,0,105
NA1_5440689736,15.24.733.6673,CLASSIC,8,1673
KR_8005118658,15.24.734.7485,CLASSIC,0,1496
NA1_5440888948,15.24.733.6673,CLASSIC,7,1427
EUW1_7613381826,15.23.728.3286,CLASSIC,5,1233
NA1_5437097622,15.24.732.64,CLASSIC,8,2190
NA1_5421483863,15.23.728.3286,CLASSIC,3,1654
KR_8030089743,16.1.737.4870,CLASSIC,4,2343
EUW1_7373525171,15.8.675.10,CHERRY,0,1403
NA1_5418648234,15.23.726.9074,ARAM,4,1100
KR_8010825987,15.24.734.7485,ARAM,0,844
KR_7930092934,15.23.728.3286,CLASSIC,0,1715
KR_8009179028,15.24.734.7485,ARAM,0,1235
EUW1_7602130185,15.22.724.5161,CLASSIC,9,1576
EUW1_7565048663,15.20.717.2831,CLASSIC,8,1661
NA1_5437824773,15.24.732.64,ARAM,0,1073
NA1_5420343270,15.23.728.3286,ARAM,0,766
EUW1_7605652384,15.22.724.5161,CLASSIC,4,2080
KR_8011852157,15.24.734.7485,CHERRY,0,1512
EUW1_7606591281,15.22.724.5161,CLASSIC,0,1295
NA1_5422707150,15.23.728.3286,CLASSIC,7,1440
EUW1_7565999163,15.20.717.2831,CHERRY,5,1352
KR_8003101458,15.24.734.7485,CLASSIC,0,1209
KR_7984150472,15.24.734.7485,ARAM,0,1502
KR_7952332798,15.24.731.5210,CLASSIC,0,1712
KR_8015026649,16.1.734.5787,ARAM,4,1127
KR_8025790785,16.1.737.4870,CLASSIC,0,1286
EUW1_7165247374,14.21.629.951,CLASSIC,0,1633
KR_8036895208,16.1.737.4870,CLASSIC,0,2490
EUW1_7556223526,15.19.715.1836,ARAM,0,1146
EUW1_7569822649,15.20.719.545,CHERRY,6,1602
KR_8008208766,15.24.734.7485,CLASSIC,0,1703
EUW1_7570105976,15.20.719.545,CHERRY,6,1471
EUW1_7606246051,15.22.724.5161,CLASSIC,5,170
KR_8029482480,16.1.737.4870,CLASSIC,4,1906
NA1_5428699893,15.24.730.7955,CLASSIC,3,1806
NA1_5397894279,15.20.719.545,ARAM,0,1035
KR_8013832232,15.24.734.7485,ARAM,0,1259
EUW1_7604789463,15.22.724.5161,CLASSIC,8,1868
KR_8029054093,16.1.737.4870,CLASSIC,2,1254
KR_8036793517,16.1.737.4870,ARAM,0,1792
KR_8013825893,15.24.734.7485,CLASSIC,0,1924
NA1_5422073875,15.23.728.3286,CLASSIC,5,1866
NA1_5437029182,15.24.732.64,CLASSIC,8,943
EUW1_7414345012,15.10.680.4378,ARAM,0,1121
EUW1_7555441414,15.19.715.1836,SWIFTPLAY,0,880
EUW1_7565300385,15.20.717.2831,CLASSIC,3,2600
NA1_5420266602,15.23.728.3286,ARAM,3,1320
NA1_5417727079,15.23.726.9074,CLASSIC,8,1662
EUW1_7604168806,15.22.724.5161,CLASSIC,5,1380
KR_8004683673,15.24.734.7485,ARAM,2,1328
NA1_5419648336,15.23.728.3286,CLASSIC,6,1660
NA1_5443615861,15.24.734.7485,CLASSIC,8,910
EUW1_7568803601,15.20.719.545,CLASSIC,8,1295
EUW1_7570217975,15.20.719.545,CHERRY,7,1430
NA1_5438696717,15.24.732.64,CLASSIC,8,1088
KR_8020758557,16.1.737.4870,CLASSIC,0,944
NA1_5454109495,15.24.734.7485,CLASSIC,7,1823
EUW1_7600886960,15.22.724.5161,CLASSIC,6,2201
KR_8024649962,16.1.737.4870,ARAM,0,1534
KR_7916493031,15.22.724.5161,CLASSIC,0,1610
KR_7993886777,15.24.734.7485,ARAM,0,837
KR_8028475264,16.1.737.4870,ARAM,0,2275
KR_8005245558,15.24.734.7485,CLASSIC,0,1496
EUW1_7582355068,15.21.721.8442,CLASSIC,4,1429
KR_7994591837,15.24.734.7485,ARAM,0,1303
NA1_5439761281,15.24.733.5841,CLASSIC,6,2745
EUW1_7569792454,15.20.719.545,CLASSIC,8,2017
KR_8002792219,15.24.734.7485,ARAM,5,1284
KR_8010752897,15.24.734.7485,CLASSIC,4,1776
KR_8014471018,15.24.734.7485,CLASSIC,0,2642
EUW1_7584309988,15.21.721.8442,ARAM,3,1084
KR_8011459893,15.24.734.7485,ARAM,0,1414
EUW1_7612693646,15.23.726.9074,CLASSIC,6,1725
KR_8035362026,16.1.737.4870,CLASSIC,5,1587
KR_7997186159,15.24.734.7485,CLASSIC,0,1606
KR_8039818986,16.1.737.4870,CLASSIC,0,1814
KR_7998351690,15.24.734.7485,CLASSIC,1,2379
EUW1_7600089772,15.22.724.5161,CLASSIC,3,2010
KR_8028069882,16.1.737.4870,CLASSIC,4,1560
EUW1_7607218499,15.22.724.5161,CLASSIC,2,1658
KR_7981217081,15.24.734.7485,CLASSIC,5,1172
KR_8003214447,15.24.734.7485,URF,0,1028
NA1_5440570251,15.24.733.6673,CLASSIC,7,2010
EUW1_7605796353,15.22.724.5161,CLASSIC,0,2854
EUW1_7570806848,15.20.719.545,CLASSIC,7,1683
EUW1_7580288463,15.21.721.8442,CLASSIC,2,1912
KR_8030875233,16.1.737.4870,ARAM,0,1070
EUW1_7584278426,15.21.721.8442,CLASSIC,5,1513
EUW1_7571015263,15.20.719.545,CLASSIC,8,1684
KR_8029648410,16.1.737.4870,CLASSIC,5,1224
KR_8009611691,15.24.734.7485,CLASSIC,0,945
NA1_5424756836,15.23.728.3286,CLASSIC,6,2599
EUW1_7573170562,15.20.719.545,CLASSIC,7,1866
EUW1_7606091561,15.22.724.5161,CLASSIC,4,1961
NA1_5424578570,15.23.728.3286,CLASSIC,8,956
NA1_5397983383,15.20.719.545,ARAM,0,1187
EUW1_7561252860,15.20.717.2831,CHERRY,5,1506
NA1_5421198092,15.23.728.3286,CLASSIC,3,1559
KR_8033743169,16.1.737.4870,ARAM,0,1663
NA1_5419981508,15.23.728.3286,CHERRY,0,1469
KR_8026112655,16.1.737.4870,ARAM,0,633
NA1_5438207874,15.24.732.64,CLASSIC,6,2199
KR_8020488614,16.1.737.4870,ARAM,0,940
EUW1_7601677756,15.22.724.5161,CLASSIC,3,1487
NA1_5433958432,15.24.732.64,CLASSIC,6,1595
NA1_5435916360,15.24.732.64,CLASSIC,7,2008
EUW1_7584097628,15.21.721.8442,CLASSIC,3,1633
NA1_5443590519,15.24.734.7485,CLASSIC,6,1667
KR_7925585904,15.23.728.3286,URF,0,1006
KR_8023046270,16.1.737.4870,CLASSIC,3,1351
EUW1_7584850628,15.21.721.8442,CLASSIC,3,1961
KR_8000840251,15.24.734.7485,CLASSIC,3,132
NA1_5451793834,15.24.734.7485,CLASSIC,4,2368
KR_8038531751,16.1.737.4870,CLASSIC,0,931
NA1_5432176744,15.24.731.5210,CLASSIC,7,935
NA1_5425257106,15.23.728.3286,CLASSIC,6,2179
KR_8027225634,16.1.737.4870,CLASSIC,4,1513
EUW1_7571875457,15.20.719.545,CLASSIC,8,1705
NA1_5419360456,15.23.728.3286,CLASSIC,6,1557
KR_8002030947,15.24.734.7485,CLASSIC,0,2092
NA1_5388331211,15.19.715.1836,CLASSIC,7,1971
NA1_5422761517,15.23.728.3286,CLASSIC,7,1834
EUW1_7575112561,15.20.719.545,CLASSIC,6,2375
EUW1_7568869022,15.20.719.545,CLASSIC,8,1284
NA1_5408239566,15.22.724.5161,CLASSIC,3,1252
KR_8013155767,15.24.734.7485,CLASSIC,0,2381
EUW1_7596231789,15.22.724.5161,CLASSIC,4,1662
KR_8029619462,16.1.737.4870,CLASSIC,0,1666
NA1_5418611631,15.23.726.9074,CLASSIC,7,1618
EUW1_7554434594,15.19.715.1836,CLASSIC,8,1617
EUW1_7608175687,15.22.724.5161,CLASSIC,6,2469
KR_7968592441,15.24.732.64,ARAM,0,1237
NA1_5424309346,15.23.728.3286,CHERRY,4,1268
KR_8020097792,16.1.737.4870,ARAM,0,1299
KR_8025735917,16.1.737.4870,CLASSIC,0,1831
EUW1_7612064468,15.23.726.9074,CLASSIC,3,2387
KR_8031378635,16.1.737.4870,CLASSIC,0,1443
KR_8001935851,15.24.734.7485,ARAM,0,1118
NA1_5418810288,15.23.728.3286,CLASSIC,4,1814
KR_8035547952,16.1.737.4870,ARAM,0,846
EUW1_7573665076,15.20.719.545,CLASSIC,8,1193
NA1_5438788192,15.24.733.5841,CHERRY,4,1449
KR_8018949666,16.1.737.1049,ARAM,0,800
NA1_5439987719,15.24.733.5841,CLASSIC,8,2109
EUW1_7583864576,15.21.721.8442,CHERRY,7,1360
NA1_5420790599,15.23.728.3286,CLASSIC,5,1904
EUW1_7320698160,15.4.657.5386,CLASSIC,5,2522
EUW1_7567764237,15.20.717.2831,CLASSIC,8,1135
KR_8024505436,16.1.737.4870,CLASSIC,0,1995
EUW1_7594885893,15.22.724.5161,CLASSIC,0,1494
NA1_5439488086,15.24.733.5841,ARAM,0,1652
KR_8025939847,16.1.737.4870,CLASSIC,0,1835
KR_7984112338,15.24.734.7485,CLASSIC,3,1393
EUW1_7576849214,15.21.720.925,CLASSIC,4,2056
NA1_5424865583,15.23.728.3286,CLASSIC,8,1678
NA1_5429015390,15.24.730.7955,CLASSIC,7,1677
NA1_5439234895,15.24.733.5841,CLASSIC,8,2219
