SummonerMatchId,SummonerFk,MatchFk,ChampionFk
6884,201,EUW1_7321611792,20
6895,201,EUW1_7236789040,107
6898,201,EUW1_7234176375,14
6922,202,EUW1_7492544637,432
6925,202,EUW1_7492408965,804
6926,202,EUW1_7492384301,105
6927,202,EUW1_7491911044,800
6929,202,EUW1_7491357867,74
6930,202,EUW1_7490655785,78
6933,202,EUW1_7489053367,5
6934,202,EUW1_7489027680,103
6936,202,EUW1_7481670370,68
6937,202,EUW1_7480721470,9
6959,203,EUW1_7537457584,106
6963,203,EUW1_7537301341,25
6964,203,EUW1_7537259807,223
6968,203,EUW1_7377914150,777
6999,204,EUW1_7507489701,8
7003,204,EUW1_7286218739,8
7005,204,EUW1_7255414630,106
7006,204,EUW1_7211230020,64
7010,204,EUW1_7209551828,222
7011,204,EUW1_7209509744,51
7018,204,EUW1_7207201779,15
7039,205,EUW1_7568116447,202
7040,205,EUW1_7567707232,202
7043,205,EUW1_7565251502,202
7044,205,EUW1_7563945581,202
7046,205,EUW1_7561258530,202
7049,205,EUW1_7557981559,202
7080,206,EUW1_6999980732,22
7084,206,EUW1_6999325554,145
7085,206,EUW1_6999321058,145
7086,206,EUW1_6999289938,22
7089,206,EUW1_6998988544,145
7091,206,EUW1_6998733194,222
7092,206,EUW1_6998691216,145
7094,206,EUW1_6998602079,222
7121,207,EUW1_7500301356,804
7125,207,EUW1_7499998872,119
7126,207,EUW1_7499193169,777
7127,207,EUW1_7499051838,145
7131,207,EUW1_7496579553,10
7133,207,EUW1_7494643676,22
7137,207,EUW1_7494343346,75
7159,208,EUW1_7554062210,35
7161,208,EUW1_7545356579,35
7162,208,EUW1_7543216246,35
7163,208,EUW1_7543205016,11
7166,208,EUW1_7536449038,804
7173,208,EUW1_7535172138,222
7175,208,EUW1_7534761643,35
7176,208,EUW1_7534731678,53
7177,208,EUW1_7534704419,804
7199,209,EUW1_7565795441,17
7212,209,EUW1_7564326419,902
7243,210,EUW1_7566857988,64
7248,210,EUW1_7566628723,64
7257,210,EUW1_7562406973,14
7280,211,EUW1_7464379411,12
7286,211,EUW1_7462192210,876
7288,211,EUW1_7462030505,236
7290,211,EUW1_7461795889,86
7295,211,EUW1_7461482378,81
7296,211,EUW1_7461437618,106
7297,211,EUW1_7461390802,202
7329,212,EUW1_7563778905,75
7334,212,EUW1_7561294576,236
7355,213,EUW1_7568140121,136
7358,213,EUW1_7565825186,136
7361,213,EUW1_7564730004,950
7363,213,EUW1_7561972131,136
7364,213,EUW1_7560874875,950
7400,214,EUW1_7560919131,350
7406,214,EUW1_7554097777,81
7407,214,EUW1_7552991491,101
7409,214,EUW1_7552601385,101
7414,214,EUW1_7550722380,236
7439,215,EUW1_7090146195,39
7444,215,EUW1_7082056590,246
7447,215,EUW1_7081791675,107
7448,215,EUW1_7076425229,238
7451,215,EUW1_6998351448,107
7453,215,EUW1_6998103028,107
7477,217,EUW1_7290470611,412
7478,217,EUW1_7290433437,74
7480,217,EUW1_7290339180,104
7484,217,EUW1_7228917695,54
7485,217,EUW1_7228877631,147
7493,217,EUW1_7215374037,80
7515,218,EUW1_7563822946,360
7516,218,EUW1_7563795210,18
7520,218,EUW1_7563647751,51
7532,218,EUW1_7562349236,119
7533,218,EUW1_7562298468,67
7556,219,EUW1_7568022107,800
7565,219,EUW1_7564880145,875
7600,220,EUW1_7552672295,10
7608,220,EUW1_7549912864,157
7612,220,EUW1_7549237097,202
7638,221,EUW1_7228353895,69
7639,221,EUW1_7227083866,238
7641,221,EUW1_7227060069,17
7643,221,EUW1_7222599018,69
7646,221,EUW1_7218025830,69
7675,222,EUW1_7568532027,51
7677,222,EUW1_7567403817,75
7681,222,EUW1_7566273670,115
7683,222,EUW1_7564987516,68
7687,222,EUW1_7564247680,5
7692,222,EUW1_7562983673,202
7693,222,EUW1_7562528886,58
7718,223,EUW1_7566063225,86
7722,223,EUW1_7565339508,58
7723,223,EUW1_7564845544,86
7729,223,EUW1_7552476869,86
7732,223,EUW1_7552299209,86
7755,224,EUW1_7548655262,86
7761,224,EUW1_7514189613,19
7764,225,EUW1_7021713311,99
7765,225,EUW1_7021552966,99
7766,225,EUW1_7001409855,99
7768,225,EUW1_7001303954,75
7769,225,EUW1_7001244904,86
7771,225,EUW1_7001144054,99
7773,225,EUW1_7001072409,99
7775,225,EUW1_7000409318,99
7803,226,EUW1_7431920091,412
7804,226,EUW1_7431444333,497
7809,226,EUW1_7430874976,43
7811,226,EUW1_7430733684,412
7815,226,EUW1_7425417228,412
7816,226,EUW1_7425351509,412
7818,226,EUW1_7425267445,412
7847,227,EUW1_7272701191,202
7856,227,EUW1_7234303274,67
7857,227,EUW1_7234134579,67
7858,227,EUW1_7234070318,67
7884,228,EUW1_7249775500,141
7891,228,EUW1_7248769672,432
7894,228,EUW1_7248454256,110
7926,229,EUW1_7492325790,233
7930,229,EUW1_7492158395,233
7931,229,EUW1_7490964297,200
7933,229,EUW1_7490960526,200
7934,229,EUW1_7489631198,200
7936,229,EUW1_7489579859,200
7963,230,EUW1_7554878868,114
7965,230,EUW1_7511131881,35
7969,231,EUW1_7535462070,21
7975,231,EUW1_7533358430,21
7977,231,EUW1_7532170696,86
7982,231,EUW1_7531984323,86
7983,231,EUW1_7531966327,86
7986,231,EUW1_7531411810,86
8009,232,EUW1_7439880887,86
8010,233,EUW1_7467987742,50
8013,233,EUW1_7427146780,5
8016,233,EUW1_7364719556,83
8018,233,EUW1_7364473597,83
8020,233,EUW1_7363617387,19
8024,233,EUW1_7362131561,83
8028,233,EUW1_7360401546,83
8040,234,EUW1_7567609661,31
8049,234,EUW1_7566527307,136
8051,234,EUW1_7566490225,3
8055,234,EUW1_7565281391,25
8056,234,EUW1_7565234642,25
8082,235,EUW1_7308861713,79
8086,235,EUW1_7240747068,79
8092,235,EUW1_7181662227,79
8118,236,EUW1_7453543488,14
8123,236,EUW1_7440261921,90
8125,236,EUW1_7439778927,25
8128,236,EUW1_7435386530,350
8130,236,EUW1_7426370379,516
8132,236,EUW1_7424995945,15
8133,236,EUW1_7424608515,44
8137,236,EUW1_7412318102,350
8162,237,EUW1_7566531295,134
8163,237,EUW1_7566521486,27
8165,237,EUW1_7565453239,12
8168,237,EUW1_7565354259,54
8199,238,EUW1_7567275644,84
8200,238,EUW1_7567209755,238
8206,238,EUW1_7566027533,84
8210,238,EUW1_7565776098,238
8212,238,EUW1_7564819816,103
8215,238,EUW1_7564683368,84
8238,239,EUW1_7555532884,39
8239,239,EUW1_7544872959,39
8246,239,EUW1_7530545251,799
8250,239,EUW1_7466536356,161
8252,239,EUW1_7466435879,246
8278,240,EUW1_7568252499,799
8283,240,EUW1_7565574967,76
8287,240,EUW1_7564231554,268
8296,240,EUW1_7558478995,517
8321,241,EUW1_7473427968,950
8324,241,EUW1_7447272708,950
8329,241,EUW1_7439768395,950
8359,242,EUW1_7421368601,950
8368,242,EUW1_7419918107,77
8399,243,EUW1_7557495017,5
8400,243,EUW1_7557298399,54
8401,243,EUW1_7556699279,222
8402,243,EUW1_7556680901,27
8405,243,EUW1_7546950987,902
8406,243,EUW1_7546889624,150
8407,243,EUW1_7546818861,26
8408,243,EUW1_7546662332,154
8414,243,EUW1_7538471142,68
8417,243,EUW1_7538284297,201
8441,244,EUW1_7467692822,18
8446,244,EUW1_7465462836,51
8449,244,EUW1_7462898832,222
8451,244,EUW1_7457313591,67
8480,245,EUW1_7568483300,64
8483,245,EUW1_7568353600,145
8484,245,EUW1_7567452791,901
8487,245,EUW1_7563735998,103
8488,245,EUW1_7562588928,67
8494,245,EUW1_7557788724,222
8496,245,EUW1_7557706113,101
8518,246,EUW1_7568110488,45
8520,246,EUW1_7567948135,105
8524,246,EUW1_7565997784,45
8526,246,EUW1_7565812631,45
8527,246,EUW1_7565759694,105
8530,246,EUW1_7565583902,105
8536,246,EUW1_7565310633,45
8537,246,EUW1_7564996146,105
8559,247,EUW1_7255532265,16
8568,247,EUW1_7251256540,111
8569,247,EUW1_7251200666,53
8575,247,EUW1_7078456613,53
8598,248,EUW1_7567095947,3
8599,248,EUW1_7561189278,7
8609,248,EUW1_7557004197,69
8611,248,EUW1_7556923974,43
8614,248,EUW1_7555559715,13
8615,248,EUW1_7555502832,910
8616,248,EUW1_7554623918,16
8638,250,EUW1_7568244282,8
8639,250,EUW1_7567946787,8
8641,250,EUW1_7565327388,10
8642,250,EUW1_7565298819,8
8644,250,EUW1_7534700470,799
8652,250,EUW1_7327037847,777
8678,252,EUW1_7567030622,119
8680,252,EUW1_7566928645,24
8683,252,EUW1_7566805779,555
8684,252,EUW1_7566775763,83
8685,252,EUW1_7564830012,157
8686,252,EUW1_7564803499,245
8688,252,EUW1_7564690758,83
8691,252,EUW1_7564541411,105
8719,253,EUW1_7526743473,119
8724,253,EUW1_7526315271,119
8736,253,EUW1_7470247057,29
8758,254,EUW1_7568265928,121
8767,254,EUW1_7567357546,523
8768,254,EUW1_7566897963,24
8775,254,EUW1_7562234193,82
8798,255,EUW1_7546436523,131
8799,255,EUW1_7546334168,901
8807,255,EUW1_7542096889,63
8810,255,EUW1_7535232523,901
8817,256,EUW1_7463071176,22
8818,256,EUW1_7463038985,145
8825,256,EUW1_7452450294,221
8826,256,EUW1_7451647401,221
8831,256,EUW1_7451501025,221
8832,256,EUW1_7450540765,221
8858,257,EUW1_7566287403,360
8859,257,EUW1_7566250818,34
8860,257,EUW1_7566205033,127
8871,257,EUW1_7563802081,517
8872,257,EUW1_7563786678,15
8896,258,EUW1_7237204504,17
8902,258,EUW1_7145920137,54
8904,258,EUW1_7142947034,54
8907,258,EUW1_7141512180,54
8911,258,EUW1_7139253605,41
8912,258,EUW1_7139005014,41
8936,259,EUW1_7277013271,103
8937,259,EUW1_7106608109,517
8942,259,EUW1_7065927561,555
8944,259,EUW1_7061042689,40
8952,259,EUW1_7050649253,412
8953,259,EUW1_7049512278,54
8986,260,EUW1_7467783269,91
8987,260,EUW1_7465783052,91
8989,260,EUW1_7357626990,131
9016,261,EUW1_7565032937,412
9018,261,EUW1_7564947541,113
9022,261,EUW1_7545360855,83
9025,261,EUW1_7545146069,6
9031,261,EUW1_7543239855,80
9032,261,EUW1_7543147540,48
9034,261,EUW1_7542987902,19
9035,261,EUW1_7541212018,80
9056,262,EUW1_7437230390,74
9062,262,EUW1_7433362925,74
9065,262,EUW1_7433269617,74
9069,262,EUW1_7431170812,74
9097,263,EUW1_7123174913,145
9099,263,EUW1_7056630708,145
9102,263,EUW1_7054805179,222
9103,263,EUW1_7054722469,222
9108,263,EUW1_7053982657,117
9119,264,EUW1_7564604035,875
9126,264,EUW1_7558340176,119
9128,264,EUW1_7557351559,78
9149,265,EUW1_7567990903,7
9151,265,EUW1_7567918764,43
9153,265,EUW1_7565852651,7
9164,265,EUW1_7560081074,7
9190,266,EUW1_7561943081,429
9191,266,EUW1_7561897501,429
9193,266,EUW1_7559851987,429
9195,266,EUW1_7559630099,429
9196,266,EUW1_7559581329,22
9198,266,EUW1_7554000435,432
9200,266,EUW1_7553905189,101
9204,266,EUW1_7552520640,50
9208,266,EUW1_7544220100,120
9232,267,EUW1_7562859148,96
9241,267,EUW1_7560581405,222
9242,267,EUW1_7560561780,29
9283,268,EUW1_7537921671,236
9284,268,EUW1_7537895959,498
9311,269,EUW1_7498107589,81
9317,269,EUW1_7497854730,350
9318,269,EUW1_7497819774,119
9332,270,EUW1_7561897501,35
9337,270,EUW1_7554057568,19
9338,270,EUW1_7554000435,5
9359,271,EUW1_7556278779,117
9363,271,EUW1_7551912960,14
9366,271,EUW1_7550409241,99
9369,271,EUW1_7548750369,11
9372,271,EUW1_7545756149,154
9394,272,EUW1_7568602990,3
9398,272,EUW1_7568164790,25
9407,272,EUW1_7567266686,57
9436,273,EUW1_7565889938,238
9437,273,EUW1_7565738536,238
9439,273,EUW1_7565082784,238
9441,273,EUW1_7563045559,238
9443,273,EUW1_7562157931,112
9449,273,EUW1_7556982835,61
9450,273,EUW1_7556713518,238
9478,274,EUW1_7567747876,35
9480,274,EUW1_7567631131,105
9486,274,EUW1_7566809237,777
9491,274,EUW1_7566632643,7
9515,275,EUW1_7383412870,79
9516,275,EUW1_7383395792,86
9520,275,EUW1_7381078718,875
9521,275,EUW1_7381031671,119
9527,275,EUW1_7379164879,897
9529,275,EUW1_7379110526,910
9533,275,EUW1_7377904898,122
9555,276,EUW1_7535315519,31
9557,276,EUW1_7532637416,142
9562,276,EUW1_7531759037,78
9563,276,EUW1_7531712810,412
9566,276,EUW1_7522831343,432
9568,276,EUW1_7518794528,5
9594,277,EUW1_7568131780,901
9595,277,EUW1_7568068402,119
9603,277,EUW1_7535285046,14
9607,277,EUW1_7534857694,15
9634,278,EUW1_7287722766,777
9641,278,EUW1_7285237641,777
9646,278,EUW1_7283760607,777
9647,278,EUW1_7283706472,777
9648,278,EUW1_7283624261,777
9651,278,EUW1_7281690704,14
9653,278,EUW1_7170633565,950
9677,279,EUW1_7564931676,131
9686,279,EUW1_7522842050,895
9687,279,EUW1_7522785542,31
9716,280,EUW1_7557008936,902
9717,280,EUW1_7556840024,902
9718,280,EUW1_7556791763,12
9726,280,EUW1_7555967325,161
9727,280,EUW1_7555924260,53
9757,281,EUW1_7568466195,18
9761,281,EUW1_7567578268,56
9762,281,EUW1_7567559399,203
9766,281,EUW1_7567537757,56
9769,281,EUW1_7567505332,56
9797,282,EUW1_7530332804,412
9801,282,EUW1_7530209530,63
9802,282,EUW1_7530160258,67
9810,282,EUW1_7529453771,104
9813,282,EUW1_7529302421,141
9835,283,EUW1_7567374446,245
9839,283,EUW1_7566081370,245
9841,283,EUW1_7565559240,245
9844,283,EUW1_7565405355,245
9846,283,EUW1_7565308067,245
9849,283,EUW1_7564913844,245
9880,284,EUW1_7563120258,254
9882,284,EUW1_7562839149,254
9887,284,EUW1_7558363525,254
9890,284,EUW1_7557324340,254
9891,284,EUW1_7538234714,5
9919,285,EUW1_7560975406,103
9920,285,EUW1_7560937067,203
9926,285,EUW1_7555929545,147
9929,285,EUW1_7555796540,42
9930,285,EUW1_7555741824,202
9957,286,EUW1_7559982000,267
9961,286,EUW1_7556093082,35
9965,286,EUW1_7546344299,516
9995,287,EUW1_7337779278,105
10008,287,EUW1_7312819190,110
10009,287,EUW1_7309067179,63
10011,287,EUW1_7306395859,245
10014,288,EUW1_7455817676,266
10019,288,EUW1_7392262119,901
10020,288,EUW1_7392232154,166
10025,288,EUW1_7389875539,901
10029,288,EUW1_7389303251,901
10052,289,EUW1_7565514550,10
10056,289,EUW1_7395386412,59
10064,289,EUW1_7394173157,21
10065,289,EUW1_7390522933,21
10066,289,EUW1_7389807571,4
10096,290,EUW1_7545375629,50
10099,290,EUW1_7544941361,50
10102,290,EUW1_7543249222,50
10103,290,EUW1_7505092534,98
10109,290,EUW1_7489462838,67
10133,293,EUW1_7467109410,131
10135,293,EUW1_7466717914,83
10138,293,EUW1_7466618946,235
10140,293,EUW1_7466538406,412
10146,293,EUW1_7459934108,32
10149,293,EUW1_7459519872,80
10173,294,EUW1_7567968474,800
10175,294,EUW1_7567878796,360
10177,294,EUW1_7567815384,21
10183,294,EUW1_7567663471,21
10184,294,EUW1_7567645038,360
10185,294,EUW1_7567474750,360
10190,294,EUW1_7567294914,360
10214,295,EUW1_7469872452,777
10216,295,EUW1_7461649953,266
10217,295,EUW1_7455030928,266
10220,295,EUW1_7443297598,266
10222,295,EUW1_7441442419,777
10223,295,EUW1_7439739900,266
10225,295,EUW1_7415312085,266
10226,295,EUW1_7415245829,83
10254,296,EUW1_7563177618,4
10258,296,EUW1_7556633873,4
10261,296,EUW1_7554661328,15
10264,296,EUW1_7553859114,4
10267,296,EUW1_7553150693,4
10268,296,EUW1_7553076204,4
10293,297,EUW1_7547310207,25
10299,297,EUW1_7485814930,201
10302,297,EUW1_7485297773,101
10303,297,EUW1_7485247489,910
10307,297,EUW1_7484820127,147
10310,297,EUW1_7484678111,147
10334,298,EUW1_7522184940,427
10335,298,EUW1_7518311234,27
10337,298,EUW1_7518247273,35
10339,298,EUW1_7518144655,9
10374,299,EUW1_7549630278,72
10380,299,EUW1_7543805932,10
10381,299,EUW1_7543744952,10
10384,299,EUW1_7542611786,910
10387,299,EUW1_7540971600,91
10388,299,EUW1_7540879572,131
10391,299,EUW1_7539476685,7
10417,301,EUW1_7532454954,34
10418,301,EUW1_7529772840,15
10424,301,EUW1_7504015492,104
10452,302,EUW1_7489807253,90
10455,302,EUW1_7489793644,90
10456,302,EUW1_7489784990,90
10458,302,EUW1_7489764928,90
10466,302,EUW1_7489486458,90
10468,302,EUW1_7488504354,19
10492,303,EUW1_7564837501,106
10493,303,EUW1_7564775789,234
10502,303,EUW1_7543035875,48
10503,303,EUW1_7542963869,157
10506,303,EUW1_7533569243,161
10510,303,EUW1_7501692395,80
10541,304,EUW1_7563564134,21
10544,304,EUW1_7560879770,523
10545,304,EUW1_7560791088,43
10546,304,EUW1_7560729569,804
10548,304,EUW1_7559608882,201
10574,307,EUW1_7534270129,61
10576,307,EUW1_7534201020,800
10578,307,EUW1_7533444038,61
10583,307,EUW1_7533094791,69
10585,307,EUW1_7533039985,112
10589,307,EUW1_7531616167,910
10613,308,EUW1_7350719802,6
10614,308,EUW1_7349836105,6
10615,308,EUW1_7349819857,6
10617,308,EUW1_7346105631,6
10618,308,EUW1_7345867137,6
10619,308,EUW1_7345835923,6
10627,308,EUW1_7076248102,15
10630,308,EUW1_7075484695,15
10653,309,EUW1_7264289225,54
10659,309,EUW1_7263903717,39
10667,309,EUW1_7263503622,69
10692,310,EUW1_7568480562,777
10694,310,EUW1_7568307569,777
10697,310,EUW1_7567983641,777
10699,310,EUW1_7567897212,777
10701,310,EUW1_7566970549,777
10703,310,EUW1_7566821019,777
10705,310,EUW1_7566728259,122
10708,310,EUW1_7564794350,777
10709,310,EUW1_7564710925,58
10711,310,EUW1_7564448811,2
10733,311,EUW1_7567984416,133
10736,311,EUW1_7566076744,133
10742,311,EUW1_7559871550,133
10744,311,EUW1_7555718330,133
10750,311,EUW1_7554663731,24
10751,311,EUW1_7554591207,17
10788,312,EUW1_7566239862,517
10790,312,EUW1_7566165467,141
10791,312,EUW1_7566112707,517
10814,314,EUW1_7568229812,80
10816,314,EUW1_7557637154,41
10825,314,EUW1_7554479337,41
10827,314,EUW1_7552994221,80
10854,315,EUW1_7464523016,161
10858,315,EUW1_7454435486,161
10864,315,EUW1_7368480286,161
10868,315,EUW1_7338362764,103
10871,315,EUW1_7337437486,42
10896,317,EUW1_7175106350,106
10899,317,EUW1_7174749052,82
10900,317,EUW1_7174730139,106
10907,317,EUW1_7171894158,30
10909,317,EUW1_7171811166,36
10935,318,EUW1_7392308611,99
10937,318,EUW1_7390236377,267
10938,318,EUW1_7389659678,267
10941,318,EUW1_7240453823,99
10944,318,EUW1_7213092065,267
10947,318,EUW1_7202506131,267
10949,318,EUW1_7169221161,267
10974,319,EUW1_7567957167,33
10979,319,EUW1_7566853745,99
10980,319,EUW1_7566805779,103
10983,319,EUW1_7565805757,161
10987,319,EUW1_7565550563,79
11003,321,EUW1_7267062279,17
11004,321,EUW1_7267036836,111
11005,321,EUW1_7214773312,17
11009,321,EUW1_7178252874,11
11014,321,EUW1_7164062306,75
11017,321,EUW1_7162101489,17
11018,321,EUW1_7159710060,11
11022,321,EUW1_7155204391,11
11054,322,EUW1_7532687595,8
11056,322,EUW1_7531598315,122
11057,322,EUW1_7526806014,157
11058,322,EUW1_7526758160,36
11083,323,EUW1_7561983534,85
11084,323,EUW1_7561918236,238
11089,323,EUW1_7556891658,59
11092,323,EUW1_7555885484,202
11094,323,EUW1_7555574713,103
11102,323,EUW1_7552520704,245
11129,324,EUW1_7567997556,902
11133,324,EUW1_7567502138,902
11140,324,EUW1_7566421957,3
11165,325,EUW1_7553817363,800
11166,325,EUW1_7553801133,517
11167,325,EUW1_7553752583,69
11173,325,EUW1_7548736481,777
11174,325,EUW1_7538601213,157
11175,325,EUW1_7538415850,901
11181,325,EUW1_7537624855,777
11206,326,EUW1_7462108463,43
11207,326,EUW1_7462076469,412
11208,326,EUW1_7225212763,43
11216,326,EUW1_7204176138,99
11218,326,EUW1_7204123932,89
11222,326,EUW1_7201281989,43
11243,327,EUW1_7096294517,22
11244,327,EUW1_7096234233,21
11248,327,EUW1_7095101551,21
11250,327,EUW1_7094917436,21
11251,327,EUW1_7094745240,51
11254,327,EUW1_7093959899,22
11259,327,EUW1_7093467073,51
11262,327,EUW1_7091781902,51
11287,328,EUW1_7564140787,59
11291,328,EUW1_7564012386,77
11293,328,EUW1_7563970869,77
11298,328,EUW1_7563706311,77
11300,328,EUW1_7563619563,897
11301,328,EUW1_7563562111,72
11334,329,EUW1_7177193090,233
11340,329,EUW1_7150850375,98
11365,330,EUW1_7563274068,126
11367,330,EUW1_7537302595,42
11369,330,EUW1_7525532379,42
11372,330,EUW1_7523511082,4
11377,330,EUW1_7519957874,90
11379,330,EUW1_7519862809,777
11403,331,EUW1_7377615892,245
11405,331,EUW1_7370243494,103
11413,331,EUW1_7368500602,103
11415,331,EUW1_7367985794,517
11418,331,EUW1_7202509270,517
11443,332,EUW1_7553873672,54
11449,333,EUW1_7466444846,157
11450,333,EUW1_7466383476,157
11454,333,EUW1_7434663038,238
11457,333,EUW1_7433751057,4
11458,333,EUW1_7432220896,29
11460,333,EUW1_7432128728,238
11461,333,EUW1_7432090476,238
11487,334,EUW1_7296311008,101
11493,334,EUW1_7294463784,84
11494,334,EUW1_7294427232,74
11501,334,EUW1_7288923405,115
11524,335,EUW1_7399602724,267
11527,335,EUW1_7398733026,201
11530,335,EUW1_7398430540,888
11532,335,EUW1_7397345594,432
11533,335,EUW1_7397106515,526
11537,335,EUW1_7396931416,111
11540,335,EUW1_7396739368,80
11541,335,EUW1_7396669804,526
11564,336,EUW1_7552949938,76
11568,336,EUW1_7536096649,412
11578,336,EUW1_7528313421,107
11581,336,EUW1_7526791365,99
11610,337,EUW1_7521736049,111
11614,337,EUW1_7520532885,111
11617,337,EUW1_7520247125,18
11620,337,EUW1_7514348683,245
11622,337,EUW1_7514139617,202
11646,339,EUW1_7566847775,240
11647,339,EUW1_7566783289,887
11656,339,EUW1_7563356291,246
11659,339,EUW1_7560440406,99
11685,341,EUW1_7566847775,518
11692,341,EUW1_7563429744,57
11695,341,EUW1_7545066945,429
11701,341,EUW1_7533531927,526
11713,342,EUW1_7563497979,421
11719,342,EUW1_7554420486,350
11725,342,EUW1_7504865267,98
11755,343,EUW1_7567860184,876
11758,343,EUW1_7567185973,910
11760,343,EUW1_7567089089,893
11761,343,EUW1_7567055961,233
11764,343,EUW1_7564867970,200
11770,343,EUW1_7563365760,82
11771,343,EUW1_7563318414,799
11795,344,EUW1_7532597405,75
11800,344,EUW1_7525684153,35
11801,344,EUW1_7523714477,29
11808,344,EUW1_7506224801,38
11809,344,EUW1_7505189652,29
11810,344,EUW1_7505152117,15
11838,345,EUW1_7536069473,99
11840,345,EUW1_7528434998,101
11844,345,EUW1_7510165346,53
11847,345,EUW1_7497440910,154
11850,346,EUW1_7465557599,235
11855,346,EUW1_7465435470,57
11857,346,EUW1_7465372947,57
11860,346,EUW1_7465291406,235
11861,346,EUW1_7465270371,117
11862,346,EUW1_7465226676,235
11865,346,EUW1_7465023320,81
11868,346,EUW1_7464363191,17
11894,347,EUW1_7550730253,12
11896,347,EUW1_7549490534,432
11898,347,EUW1_7548602458,126
11930,348,EUW1_7553049909,18
11932,348,EUW1_7551946754,145
11946,348,EUW1_7535615173,106
11972,349,EUW1_7546537093,24
11975,349,EUW1_7546394741,75
11978,349,EUW1_7543235610,127
11982,349,EUW1_7526917060,432
11983,349,EUW1_7526886038,36
11984,349,EUW1_7526846277,516
12009,350,EUW1_7568367070,240
12013,350,EUW1_7565539551,240
12014,350,EUW1_7564987595,240
12016,350,EUW1_7564885618,240
12017,350,EUW1_7564831224,240
12021,350,EUW1_7563152695,240
12023,350,EUW1_7562391576,240
12051,351,EUW1_7397883984,22
12052,351,EUW1_7397506767,80
12059,351,EUW1_7395716118,143
12062,351,EUW1_7395362332,222
12064,351,EUW1_7394727746,166
12066,351,EUW1_7394660456,17
12093,352,EUW1_7179394571,56
12094,352,EUW1_7175147303,19
12096,352,EUW1_7175016088,14
12097,352,EUW1_7161866353,154
12098,352,EUW1_7161824736,154
12105,352,EUW1_7153989527,106
12107,352,EUW1_7152944412,33
12108,352,EUW1_7152889151,113
12133,353,EUW1_7567923827,79
12135,353,EUW1_7567743761,13
12139,353,EUW1_7567487775,79
12140,353,EUW1_7567468201,122
12141,353,EUW1_7567447764,13
12170,354,EUW1_7568046916,7
12171,354,EUW1_7565970525,166
12174,354,EUW1_7554731366,82
12176,354,EUW1_7552778154,36
12180,354,EUW1_7548773169,22
12181,354,EUW1_7548727332,36
12182,354,EUW1_7548685468,875
12184,354,EUW1_7548538209,902
12187,354,EUW1_7546784969,86
12211,355,EUW1_7153765662,99
12217,355,EUW1_7101329186,143
12219,355,EUW1_7101229652,80
12223,355,EUW1_7093232118,99
12225,355,EUW1_7093182816,99
12226,355,EUW1_7091381842,99
12228,355,EUW1_6971481328,61
12249,356,EUW1_7557470804,99
12250,356,EUW1_7557383888,99
12252,356,EUW1_7557236666,99
12261,356,EUW1_7555632527,99
12263,356,EUW1_7555535275,99
12265,356,EUW1_7555432356,145
12297,357,EUW1_7559125505,2
12305,357,EUW1_7545730505,133
12307,357,EUW1_7545051180,267
12329,358,EUW1_7546008365,517
12331,358,EUW1_7532597405,523
12333,358,EUW1_7532128128,267
12339,358,EUW1_7525684153,432
12342,358,EUW1_7519147075,40
12353,361,EUW1_7553809508,6
12358,361,EUW1_7531976593,82
12360,361,EUW1_7531502630,147
